Name,Status,Price,Stars,Ratings,URL,UPC
Nintendo Switch Console System Splatoon 2 Neon Pink/Neon Green Limited with game,Pre-Owned,$227.99,Ope,0,https://www.ebay.com/itm/385674631895?epid=16024806629&hash=item59cbffdad7:g:qewAAOSwXcFkhUOi&amdata=enc%3AAQAIAAAA8JwoYjYZ5GC4TCPu4L2EPfoY9tUweklRMzayLefq8johbWGRPDJq7COZZTTNUDNGAOJkWX08caIOlruuvfES%2FBsNBFmNK%2FLBQBs2jOY23Ld7c6mBmMY%2BSMY9evoW%2FODElNMdXyGkbQ0FiF756CaycxFc2glwjZIUZlOmNEJ9%2F%2BTxMWvifyRX2RWcrq0wCdGbKQHKga52twTm6EBrNZNxfLOV92dlIS14b%2FX33Cb6LeO3fmGKd3C%2BP9ug7w92nSH%2BE%2FMiCoMpauLmjNYEjQED0cBwk4%2B3TB9zY407neUPfHJmlB25PrRw4Rrj%2BKXXtc%2FOjg%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
"Nintendo Switch Console Let’s Go Pikachu! And Eevee Edition, Tested And Working!",Pre-Owned,$240.00,Ope,0,https://www.ebay.com/itm/176066850756?epid=20025867439&hash=item28fe66efc4:g:mVIAAOSwsAllZ~sN&amdata=enc%3AAQAIAAAA8PpZKy2CExDBw0DyNfdltHeosQs8nInYX%2BPfhECLOsaq4uCpnOxw0kiUR11WQnCqT2aYilfbiINUNCnxOZsx533sB3LEQgOmv3Uf%2FDiqsXbaX1cLaK2KCcQqtKeAXk4TcqUOtO%2Bc5pzLT6Sm%2FNsoaFRXzJ24SK6I%2BeandbR%2Bq7u%2BnTrFEklHPQWFovX26jAI04W1mFtiQEKmz1%2BmdQQdzq8DTvyKxwTCkuuNxt4FhpoK6RZpIik9LlFh5Lk8I3rrswA%2B%2BczeCxpX8zJ%2Bo3DIZNmKUR6Dm%2FP%2BFD7gXjeBg1ymlKMlfNmm7hdtBZogckJY2w%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch 32GB Console w/ Red & Blue Joy-Con W/ Carrying Case & 9 Games,Pre-Owned,$312.99,Ope,0,https://www.ebay.com/itm/115998185190?epid=23024812516&hash=item1b0207d6e6:g:gyUAAOSwVJBla2xz&amdata=enc%3AAQAIAAAA8MIkqaDMAHg3a2pRUdd9tc1ja6tOmHKZpYL4CeoH0L%2FiweDervLqifiX3%2FFqYKa3PbI2q81QWGTTFe2W5SizOz5n4ury5IGNTOi9NiO66Smojdyb0q86SGwnoJha8F%2B7FXCvIMs0rTw7oNBVb1HJNJBUTJvxg9JngT%2FaHlsU0NnBXR0mnLPv9XdkjbSDENAgo9RwmE2qVv29G1i3YmqiytvJ%2Bc6%2BR9q9utwfPxDp4CAAo%2BiUYpLma23S995na6%2F3RM9tGoBVjs55uOHQzYp6udSoL3aFMvIN4zsWKfxVAlF54%2FgLWW%2B5nBcsa70fky67rw%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch Mario Red & Blue Switch Edition Console CIB Complete Working,Open Box,$265.00,Ope,0,https://www.ebay.com/itm/155914082892?epid=7043942717&hash=item244d341a4c:g:4qUAAOSwtOxlZSwP&amdata=enc%3AAQAIAAAA8CvW6sJ%2BqF7Z3CqiSmm6DzNGrzMeHlxjWMTVC4YgJPKRLgu0ucXJ1SBCm2B8MVmcWioQwsRGH21%2BL8po55cJAx4Ldrmj34r%2BCilWLaCJMIvY93IWWm1K1eehp4tT6PmF6uwAYzSWqYleTBPN9hcJYy45doZrEIUfPVjJJWNgESrtBINuRDXdF9uoqJzTCAeTu5oWBQ1zkvRZXrB8DiArUjmztDUNcx%2FAWC7xpOkPpQZVJOKH60%2BqF2cGkrMhajK4mIATJ2nHr3Hmkfgo0S%2FR1ra1uMUwyXFxy7ypkViQYcGuzMssuq8nm09A1HQlB91L8Q%3D%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch 32GB Handheld Console,Pre-Owned,$225.00,Ope,0,https://www.ebay.com/itm/266543258330?epid=16029037217&hash=item3e0f375ada:g:pl8AAOSwyeVlaS5N&amdata=enc%3AAQAIAAAA0LvEI%2FcBvK2AvkPOZwVnKT9JGdDfMn5FUbuLWeqHsTyg%2FsGJ1Kk6wmWwU2LFpbfUx5UyGor0JpmwwRJMGmHLhm1GjdRh7oJP35hLFEcxU%2BdRe73JQfAXDupfUSpacie7GcTTT%2BFVDpCKQhtFFy7pbXBlKobrC4LcQ14f7RVtDFkYRfyQu649YU5A7QkpE2Zn7mh77PqNz%2BJdXTS806aliVjAXvlp6Mel5VPtjkR6Dadm8NjCuQvCv%2BZGDypUm8O9dK8Q6fVJKdazl2P%2F3yiV4kc%3D%7Ctkp%3ABk9SR-ip8sKIYw,
Nintendo Switch 32GB Console w/ Neon Red & Blue Joy-Con. Comes w/ Case & Dock,Pre-Owned,$87.00,Ope,0,https://www.ebay.com/itm/225899101285?epid=23024812516&hash=item3498a2bc65:g:4r0AAOSw10Bla5ny&amdata=enc%3AAQAIAAAA8H1gHpLUH7sRY3yMO%2FgzqVqT%2BGIuNoqJd4ysoBUgNysLytvGbsFEQEeTRhlUbYqijIKNehxMk6MzMy9DcyrDPC6tjHHMQ26Q9xVi8SsMdHsx9plCmY%2BppszG6K58o20lEZXIrQkOvVHzMoobE6d1wyKAvCrlDeC1tIfDNl089u6RKjtY%2BM%2Bq6VB65xutvVKRYSJtSnZN3Z9ACzk%2FtDUBE2wy2gdcumOXpEb0%2FxLZH8chD5dzDfoK%2FTF4SI6hRDxDDV%2BNCDY4iuOcjHtVHKxMb8FhPRj%2FI%2Bcp69WE87zTUG4662NpK6%2BrMetExOQkZwV7EA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch OLED Model Handheld Console - 64GB - White Bundle With 9 Games,Pre-Owned,$465.00,Ope,0,https://www.ebay.com/itm/176068315621?epid=10048191653&hash=item28fe7d49e5:g:5UEAAOSwe4FlaOpo&amdata=enc%3AAQAIAAAA0D%2F3wkLQetKXy144esb1XGEkHJvsaMXdlXxx0p%2BnMKE8AHYpGsQP0T%2Bc5ir8yFe%2F7UgFdZFfZGI5XrjheXs1YYsoKpwpMzm0Du5T3cIueZi7PiDvQWlEoDH4D75nFzzShiWWBEo%2Fcrc8RjXuBbKyEB1t%2F7Qg5%2FiIo3qc0FqlC%2BGmU4AI6mfam6kQ759ooq3KSUVgGBrjJPlLEdFC9yCFf6QGX1L8ZW6oZ6uXiAlkTdsbgVkaZoEmP7knVwYgWfupncSX9y%2BfNX%2BpUFnRUcibRzg%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch Lite Various colors Choice Console Only Used Japan,Pre-Owned,$129.98,Ope,0,https://www.ebay.com/itm/385268040772?hash=item59b3c3c444:g:J3cAAOSw62RjiOm4&amdata=enc%3AAQAIAAAA8ChuBVlotH8ZYLE%2B7H3Rxq5hMHX0AhesOTa3Wa2NnikYiCEQdJfjbCrpkVQ%2Bg4gmBbAS9mtLng93g%2Bzuv7kreQN%2Bl%2FDLIBtUTTePtztgE3oaGZI1a5YHRld3JS0aEjfEAW4Rn19USETs6TpSPhL8ftiTG3zRW5Z%2FRqu5mqNEF8lSn7QemwAutuTiw48NaHDd1kqdTKzgA2YExyqxb54r4RnxBYDN2ed1bgrzfYZHn%2F9VeGj34STf8ygV8xOtLHNnHAIPF3ye%2B6TRPMN3IQ8PoJtwGVBj0AFufafTC1OfOTompV%2Fp9azJxakdLvs1vIU%2FYg%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch Handheld Console - Neon Pink And Green NO DOCK INCLUDED,Pre-Owned,$170.00,Ope,0,https://www.ebay.com/itm/225888343539?epid=16029037217&hash=item3497fe95f3:g:vLUAAOSwDtxlYraF&amdata=enc%3AAQAIAAAA0LW7RH8G6MaRlfW0k1vUkA6UBQ1Uo%2FJymms0cEdCVax%2FRvs%2F14rq9XpDKuznHTyYiC3EFW%2FoP3qNTyGhL0gwq8TCV%2F5X9xgo6Dvm6MkivSZtf96FXUeWqoSP7s11lsTX9XHq9qm70pNG4gOYDp%2F1ZgthGhzq9bCOS%2F69EphMXSyc%2BA4zR7oYAqCI1DLdImu5xPy4bu7n7Kq8CYt4FiGj6wmXxqcxiOUkaIxq4wVBduhO35TatmOUUqcwwoVVfQ3fZJ1Q%2BSegtxACBWEzobBrIG0%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch HAC-001 Portable/Stationary Gaming Console,Pre-Owned,$169.99,Ope,0,https://www.ebay.com/itm/166480966783?hash=item26c309f47f:g:8YIAAOSwh45lb5Se&amdata=enc%3AAQAIAAAA8G3pEvGr9yylnHGTi1sM642fmy3T3bWNydpHY2Ta%2BNC5VlHD%2BZs8veRFbMx59MjMfq4qAHSmQPcC0mekFvMilKmUBKIU%2F4oPEBqmAJQySOLO5PJ6dKtVz0VMcw908RauFmWdtVXn8P5ckskjJg%2FrOEb0ySExOxttEKI5vQ0pQ%2BHqJZw8vKQ4TWCr5%2BsQRBmevs6XlHpBKw9yh61uO%2F05bLdgRrS9HWxQOE7Cns3n4xHLwBC90qdilplvPDCewtzNT0xKNEbN0QSC3Fm9w%2B1AC0EDDyrN8VJXNJXXF59b53zIP4Vn0EC4Mi8Ir4tsil2%2F3w%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch HAC-001(-01) Handheld Console  - Neon Blue/Neon Yellow Tested,Pre-Owned,$67.00,Ope,0,https://www.ebay.com/itm/315010682108?hash=item4958198cfc:g:ifsAAOSwOKRlbs0j&amdata=enc%3AAQAIAAAA8GDRB3exXmE3j8EmesavLiR3iKVi64Yf2VD288yIDCmyn51cMh%2FQ3yor0avLt%2BVL%2F7JuiF%2FNN4ewiWFYA2SuTk%2BA90eEmOp%2By5nfm2krfo2jlw9CcIoSiEBzf6JDbrg9kNxototp1le4nvUHRNd6MxEa2LlRyWi6fnhG%2F0OmdbPcCLyOCQjulr0pHnzy5jevl5rGusl%2Fba7e9E%2BU%2FvAE8ISztXV0vP5CH0dwtpW4eThcJBMzZAEHAehcCLJTxjuDD4gIhy7yDj3beukzJOj%2FJR0b6ho6hSl650oZ%2BXiiV2%2FVxmzBC0hsgnNhh%2BEhwhgiXw%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch HAC-001 System Console Tablet with Joy Cons - Tested & Working,Pre-Owned,$165.00,Ope,0,https://www.ebay.com/itm/374943710167?hash=item574c62fbd7:g:ecUAAOSwNzBlDFu2&amdata=enc%3AAQAIAAAA8MtmiLmOtGgRpCrTNctzPhYOYlfuLfjiMvLP5dAMe1udW8ic97zSs5ZBlYZnLHLx6Nx1BCHXp7CEg3UaM2T7XmhE1np1MkTF3yxSr81GbJsJB2Dw6IVeZWCrPVK2t%2FCWSRZObzH%2FLLCLyqhi0PkW%2FGYAABOkx%2B0Z3TL7jBwz6hvUgMg1eMBotpz2JoWWSRi1tUGS73GWszCRFOmjjRJ9GNCHav8%2FNJz9%2Bol9L1BkQDiTeig7SKrKAvupMiu1fUCRNkMJh2JFUfWM5VEw1oeWkoxxsqoZ6Xbs9%2FdCnMy8dzDiXu53oW%2FMtvfT7%2B6q7ghKDA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch Lite Light Various colors to choose Console Japanese Box Charger,Pre-Owned,$134.99,Ope,0,https://www.ebay.com/itm/265751141103?hash=item3de0009aef:g:YoYAAOSwv~xisz8l&amdata=enc%3AAQAIAAAA8Fb8VtCIBicfFHVlIlKCLuOJK8APP3oJ%2FluJBL0Rol6sTfSYPL70IjdhLVSnlbvpLECZkjxe%2BxyIR%2B0UrRnDyPz9hU%2FKBzfGkRpQduJhrt1afMFLaFgiHw%2BcQ3QFtvHsBV9mh%2FCobKro16%2FQO4JZbb%2FScUrqd0JctRQBDdbgsLLDTGgidSQ4OKmitnncKitDGcCbOFOsfXWb7NLYZr%2BvLFRNZ949F%2FLIG%2BmhKIcm2tuZCsNmf9lrKyXDJYWyLmspdgsz%2BMeP2cz4IFDcQFo2M3fP0LeMLfcUuzyWosAgtHIDRok1VTkbAQtiJdu3%2FyVPtA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch UNPATCHED Hac-001 Console 2017 Used Japanese Beautiful Goods,Pre-Owned,$141.99,Ope,0,https://www.ebay.com/itm/145425898376?hash=item21dc0f1b88:g:3X8AAOSwobtlTc2W&amdata=enc%3AAQAIAAAA8IZTDGT9%2BvNMbToFD6AQvrbgI0xtF7UNmNG8YSbHntdv%2F5tlkfu3sjedv4iHhZFaTtApMN25ilp11vUobDdeWKzlEidx22ZLos%2F7kzbjhYr37uhGpbA1pr%2FoWyOB9I6Ps%2F%2F9eSfCdQLW07gnKAddkSenbtJcUm%2BN70Q9tJ7ndkLHcGRv6tl6zLobXGmuzRs9mRez7Bdwd19HszrTjPOuOt1hrm2nTKYQbabRagnzGDhNWocmJ8dD62Gj1%2FaOm3FRgSicmIL6BnuZlb%2BMa39Zx1IHv8%2B%2F%2BrH1F%2Fmk1Z8MclmdlaPIq1jRLPqRoicH%2Bd3Czw%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch UNPATCHED Low Serial Hac-001 Console Only Screen Scratched ,Pre-Owned,$121.00,Ope,0,https://www.ebay.com/itm/145033940173?epid=14062149178&hash=item21c4b24ccd:g:FccAAOSwyrxlcYRN&amdata=enc%3AAQAIAAAA8De6d4WrptZUnyfxhNbIL9eiDx4KMScgHKlNasHeR8Rdko4666nR1qNA3gEftLxUyqEb3hp4%2FD5PehxfWo7OBOeKZsLyWJ8Sh8yAnCRj7cLVgOua%2BdeFVmj6rD2TNiBRaM3QXODUY6WykahBBCnpo7UqN29UPt03hgLQhFYnBdtiREtTjAFQ0%2FDVPpzl0GJlaLjBjNDtmQUp2XljeQ1Jyty9hjHYfXWNndk6SUoShPm2m2Mzdy%2FAGFz%2BEM7KVPVd0PExgFXYPb77n%2BcEQxtsfruwSbr9T581OM4%2BU1FF5c4od6KPm8fsK9agyRMaxAZMIA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch 32GB Handheld Console - Neon Red/Neon Blue,Pre-Owned,$174.99,Ope,0,https://www.ebay.com/itm/155917599177?epid=16029037217&hash=item244d69c1c9:g:GK8AAOSw2WplZ2JD&amdata=enc%3AAQAIAAAA0DNEsVJMCw7VsO9JVQVoeBxvBTZwJGUtkm4%2B21QHrU8KZshpn40M99vFIXk0FKDqDrTgQ9xX9B0eQp8ANoSjV25Qi%2F2jy2mGqs1kOTFeyl1Q7INIwYEnLMrz1e49QZ590EHP21G%2Ff0S2zkfYPooZ7Sp3ZJ3jTW9xifS%2BuF%2Far%2FdM5FP23uxer92Gczxr8O8oCN3Q5XpUB0sPGU3FR0kCAXJegZM1DmPY8k2WRME14Ykt64EfGo0ZTEaYBJWFrog4Hn3behK1E8XZpde5lcygC%2Bw%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch HAC-001(-01) 32GB Portable/Stationary Gaming Console W/Cradle,Pre-Owned,$76.00,Ope,0,https://www.ebay.com/itm/204569877312?hash=item2fa1509b40:g:tV0AAOSwFlllVSjY&amdata=enc%3AAQAIAAAA0G1Tj0LhwfaU%2FFlCftjFnjk7RkdCxzvWAeTMovD%2ByjxmC60wSGtFHMXqhxSTRsUSK00lbjetpt7KAtqkUpIQ6crl0xPCfxf7hRAA42qJFHZOcSEDKtqBJp0jeff0EH7CumS2XtNO7DDCHr%2BF3VJAZflFAbLfaVvkxG2ghYAWckIE%2Ba55JsHrrY%2FMTBaFZ3xRcMOuSyVz0xBwNiyxNpolacHCbzkB2Nms9GjfDBUXo%2BKNSe0sKRfJlpWLIDfjnGeUO1cYTrSWAHCwnCW%2FXROenHI%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch OLED Model WITH GAMES Handheld Console - 64GB - White,Pre-Owned,$270.00,Ope,0,https://www.ebay.com/itm/285584905598?epid=10048191653&hash=item427e2fd57e:g:~CYAAOSwVfplaLon&amdata=enc%3AAQAIAAAA8MoWj8U0wjfhrMoRPLbMzL9PKcAQ6c5f5AySohkmhHNvnisLYI8roBQTME1RsqcUD1JJoeEduwlcRzL1VX2h9%2BJYFYOB2BetAnENPFmHAq12oUy%2Bv0yr9kFBUeUWlTb6wj50XFgSxGm2xWSkjawMuRgAsiFi5Juljg86lRMuD74LTNdZ%2BjD%2Fc3K5EddPWbaqSMIK2xpsz7cj5%2BuFPVXR0YtNzDZy8wABlCAOA1lHfphQm%2BOZoh2SxGCzUuzFwVLntuoiedS%2Bg14Gi1VTT7dtYShjsqas3gPujlbrZR0X74aX1dFNoccR8AtOnnohFK%2BHAA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
🎮 Nintendo Switch OLED Console ONLY! Tablet ONLY! Brand NEW!,Brand New,$219.95,Ope,0,https://www.ebay.com/itm/393767970097?hash=item5bae666531:g:an0AAOSwHbphrlJ-&amdata=enc%3AAQAIAAAA8BWldgA%2FaVW2qRNHZnB6gOAGp9h5NP1xujZtbYbuJTFEyKAKAO3d69V07cuztQp1vAAD0Vzdwm7y0qG8k1mU9n1MyzO0sXF3qXme0LxAcUwWJClZo0yji0U9%2B5nN3eVjTZnkaXUBWU8dX%2F4G50QnyxtZgUlLyCavjbYBY7B0n1aVirRCpthJEKIbTN6ADVKMf6cbJItJzwsPUYiNReNBH5GbUoPQl%2Bb3137Id094kfjcaMEel2hTS%2Fveuho8fzRtfGihjjPyS2KoHGuxM3zZ8gYwil5ndN1CMF%2BMt%2FQj3RBNewSn10WeU%2BQcDM3KWj8h8g%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch HAC-001(-01) 32GB Console Blue/Pink joycons,Pre-Owned,$168.98,Ope,0,https://www.ebay.com/itm/285547464978?hash=item427bf48912:g:~AwAAOSwZ-tlSTVJ&amdata=enc%3AAQAIAAAA8CGzAgzNchIIn0LW2Pq9g9F1EMDS%2BRSwhYhQF9qJGPLth%2BEsAjQouVkzYDyW%2Fq5zMshZCT3v6ptozQwAo3cZ6aWuh1DbJLQ4BH%2FfkTWLWpoNJbs8T%2FBHgccZiYqFoZf4ogdq41peKOUVvqCNoggl8G7Ex4bOj9EA7sCGjvpqJcgqzaSsa3VkKBYJ4J1Cghq0NPH%2B%2FmPfbXiSvpuPP2G%2BobYJlIPdbFKIVnglIIvWRi4Mn8vKsa9T7rO4F0h15XNqltpp1rr5NTnn6WdwFQfiS2z5PdyrodVWGnFhdXzOV215NwY8LS0n0%2BlHcjGSP7MLVw%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
NINTENDO SWITCH 32GB HANDHELD CONSOLE BUNDLE WITH MARIOKART DELUXE 8,Pre-Owned,$179.95,Ope,0,https://www.ebay.com/itm/325913488975?hash=item4be1f52e4f:g:nLkAAOSw1WNlbUEp&amdata=enc%3AAQAIAAAA8Kz111Q4F1Xm6jv7P6UtvAYjjNamXqPK0yH1Mi1WuQSD7lEY4yD7DNifSOKrynR78qzgjueoYRxXjmbfV%2FoGX%2BCt4MngdEAGZr8abMHrxgqF82I7D1soXw%2Fywt0%2FEkroTfjOGFJvsAFQI7JLP8TlL2gWRVwtjnQQz855Xr8UfrCXzIx66INlAt1CL1zPz60Hw%2F1In3jKJfqLpb%2FDK5Ks7s8qZkKEc2jrApL0Yu8qlGdJ8EWBW%2Fj%2BmbvumCsQk9ClOdV7KUEphlMA70Ez3Lv%2FBaCpLQ79omhXMPCwmmjbDgF%2FZminMuTwYzI7wnh8eXG96g%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
nintendo switch console,Pre-Owned,$116.50,Ope,0,https://www.ebay.com/itm/204564511045?hash=item2fa0feb945:g:sIQAAOSwe4Fla~Nx&amdata=enc%3AAQAIAAAA8FpNqioZv3M8fO8Ma%2F70%2BUcf0tuQTYTZlATnj%2FNo7qdnZGaM7acxP4uS0jEVAPc2KZ9itmf42TS%2BqDAbSn7GUIE6PUQVNnWICOEkH%2Bpu21LyBdS56eHqKgLENnEhQ%2B7r3Iz5%2BKA3GZt1a99cn4u%2FQsprA9yIikwrKri2Z5yJNxJ70NwvwaKZI%2FsIlBoFiRGWwDe07zNPaQ5FaA4VbRELPrtoCqc5RC%2F39a8cuHbpFY%2B2d2YRxjE7rUirQerrZFftAtBRtilDumLutc52tYIVywMA2gJWr0wU%2BZR%2FPidWFv8yBQPR8ClQvRl3h9JxYYvrfA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch OLED HEG-001 Handheld Console - 64GB - Black/Neon Red/Neon -VG-1,Very Good - Refurbished,$90.00,Ope,0,https://www.ebay.com/itm/126223811563?epid=8048191202&hash=item1d638683eb:g:6owAAOSwFa1lU-WZ&amdata=enc%3AAQAIAAAA8FQrlZ974ZLYUGCDmLoWXxy65fud9OfbCJ7yh88IcPTMuDZEX2M2ict9VjIFmupt8tGF6C7xanWOQXzL8WEUDLxWsbHbvc5D7QVIU6E632aklFOibjYmTasw5NtKtpJY62FIKKann0%2BGss2QcsEHROtPyqanaNsSccDTX2T%2F%2BUajTvrS1J0Ns1b467aaJqtvH%2FaHxuPP5vWw85NcjOOZ3zJ9Yo5vKPUdMMjnK3LmPeGxoeEP4KORUJ5irjZ1DBJKg%2BOpuZUJXaJExPC6Fzrlp7JSbTeuEWWPye5Pe2mlufsrIKVnZ3Fc7Zw3jNSDVykpSA%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo SWITCH CONSOLE BUNDLE,Pre-Owned,$213.00,Ope,0,https://www.ebay.com/itm/166477451494?hash=item26c2d450e6:g:sI8AAOSwlHBlbUp~&amdata=enc%3AAQAIAAAA8Hxkucb5eBLZugFimnzQRIRFWQ43a00qbvvb8eVGTBZ34etChcD7eKVk0yPOroGCd07Rr4Kfj4aUu04SYeKE3FUCMdvEcw6vdzKb6bKFzAJFrueFWL%2FV8Myl3OGILr%2BDtoLAXOaaehrHD8c2bOmKtH44YRlXlxLAVl3LGwF%2Bqwpyitb%2Bb5r5ADE6LpmqK3itJLJ3RsMqTxpef52E%2FilTtLzHZU%2Fi3V2ZG22QiA2X1CyZPL3Wk7sIwCY16W2pnR%2BphcZ39AdUxE%2BfD2j8%2F2wYCKFcvxmTXbt4C0VOJhFgdQnELZIsoVifMDW2YNCaSfcDkw%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch Console Only - Used,Parts Only,$99.00,Ope,0,https://www.ebay.com/itm/305292697358?hash=item4714dcdf0e:g:VCcAAOSwcqVlZ08F&amdata=enc%3AAQAIAAAA8FBZ7xEWyOF0pjQjPfjVO9joDXI88jYA%2B7nTNLaD1EDt1lpDPKMKYekicGgsP%2Fe4pO%2Bb8rbZ6EyLsE0qpZgINX2LyxAom3XKb4awJuNIasyZhPaThAryBFYamJZdXAlowr3BqsxzM0UdyTTgYUD4ryNVlC3wljNM4HrhokCgA2VRFdWRFsPytfMkY30Jfwf6%2BHt%2FuX6DQUQsFGvSMy9rlwWf7e7I%2FXKqfFm1i6sdpDAJOyFWjpgkBY%2BBdRuQhWASQnE5PuIEB4WmG0%2FWlv7A%2FzXmb8bqguFKcVNO6oWlsw%2Bkl1msDT963TuU3%2Fusk7nnEw%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch Console System -  SERIAL 7704 - TESTED & WORKING!  1129a,Pre-Owned,$158.09,Ope,0,https://www.ebay.com/itm/186187207874?hash=item2b599f54c2:g:0noAAOSwD2hlZ2XU&amdata=enc%3AAQAIAAAA0JcPNdrsLzCsyFSdE7IWji9pe4O%2B9PIU%2FBBcCD5xyPQcdVTQhMIs6fkXDark4ld38ORI5KgVoJuD1rzdKfHyr%2Fv572Do3cnwrh1CQlP23NtgltrVAXjjVRQaYW2zHLIeApA0BPRt5f%2F0wQ8SKs4fTw2hONz7LLA70I%2BLVvwT0YQpwtiSRTzkvZP4E1SP8FmF4yEjo00xaqWmqMRpN8nsAPhOl0wNZBmjU%2BZTKnlP6wSs1HJNQ7%2FmAAS17PSn8s6otgZWCG8ihDtRXeI%2FhX%2FugNk%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch V1 HAC-001 Console complete bundle ,Pre-Owned,$200.00,Ope,0,https://www.ebay.com/itm/225903815022?hash=item3498eaa96e:g:2t0AAOSwSvVlb3ww&amdata=enc%3AAQAIAAAA8JydcUUlIm5DRlKi9TgYxck%2BiBRNF0j4WRFArY5AnY8JeHMqXMfmZLJWUGg4AwErndVJeWzvmRD14QK8IXNxjkIhpDjpgsDDiyTd7He1tl2dC0qwGTAb0NIGSDRZCgy5kKXzpdwulhXNBp1hmf%2Br5LD4L%2BBEDvOVNUUCA%2B1ELcLBhgzGSWqOMJtkLVhIGW6JLi%2BdwItHBr137o1duWHIi6VquBy0p1ZQ4ngIPYEYiBKifOV12%2BVPq6fiqekDO0ypaIZCsjZC45x2q5C0b4yEy1zijIW%2BFpYXwS9tem%2BeXdUY0fDnUvSm4rXXqlhhQKW1rQ%3D%3D%7Ctkp%3ABk9SR-ap8sKIYw,
Nintendo Switch 32GB Handheld Console - Neon Red/Neon Blue + Dock + Case,Pre-Owned,$149.50,Ope,0,https://www.ebay.com/itm/395037723343?epid=16029037217&hash=item5bfa154acf:g:LLMAAOSw7-xla4pb&amdata=enc%3AAQAIAAAA8OtrQLBbPky%2BZCO9d4WHMVSwFPDzPrweS%2B6Qkzra97KKVt1TUGIT28%2FCqN%2B4Hq3KyYDvKiLcob48nZut19WNr1gTpGtLkTXA4RgJfW4e%2Bllk9DKwkiFHAeiWOEtmXRBtABJGQ%2FJQL6g%2BQTOoXwBl1QkoZ4ScP4kQIApnjhpJ0M%2ByZ46Bvwj7QRPjLdJySSm2AMyhr6VSujkY3kRPIL1NACBkmXiiF2S3M%2BvwZDVdF1uWDyRL0nhguguOmHnha%2BM8h32u6JAEyR7CQgNP7UwsyLgh6LKB%2BS5iAmmxRm2tnVF2LnwOmkBcT5uSNmVZwnyYfw%3D%3D%7Ctkp%3ABk9SR-Sp8sKIYw,
"Nintendo Switch HAC-001 Console 32GB PATCHED w/Genuine controller, charger uz-4",Pre-Owned,$122.50,Ope,0,https://www.ebay.com/itm/404656928032?hash=item5e376eb520:g:GkUAAOSwWv5lMwYX&amdata=enc%3AAQAIAAAA8Fgcg6iUmA9TyFFGYEkL9fbGsN7uPWtaNh5GKE5pqasDMGhzUhRultnB90RnzI5EG%2FNCm13xKmw7nVL3%2BObSO%2B6Naon9z%2BcFwpXEX3K7wicSxoKmgaEuDLXLUOYcRZubTOg%2FOvnJxxG4zwB88X9hl%2FUOdsPqnzHlerfKvZZVC6KiRmD8N0Xk8DvONYFAFeRYcI7R0XmBvimjNNJGkU7kJJkPfAA6w27um1%2FBsDqMc6r3JcfNo0VbWay4dMzppcsY7Mrqka8xIZ3ksp6mc7k5uXyIL1LZ8gE%2BNYOg0gH4Kr9qxRShqYbbFEp159KxYAC%2FCA%3D%3D%7Ctkp%3ABk9SR-Sp8sKIYw,
